id,name,artists,genre
6pkR6jHUCqZY1rkjDiXLTR,Chhodo Kalaiya,"['Aditya A', 'Saiwariya']",indian indie
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,['Dikshant'],indian indie
2wMF8mtqMtQbROrsyCca7p,Shola,['Towers'],indian indie
520NVZmA0cXVRrUUg0hOsc,Katputli Ke Dhaage,"['Himonshu Parikh', 'Anumita Nadesan']",indian indie
40H5kKnRnnzf31N5UiECJL,Saaye,"['Turhan James', 'Maanu']",indian indie
2l3dFxtoSMgMQVyRIUHjpz,Akhiyaan,['Mitraz'],indian indie
6snNUMOI96RDQ54NsTInt7,Maybe?,['Alemam Elghandour'],indian indie
32QciyqHLkDbIfSMwZ4vaF,Ishq Di Chaawaan,['Danny Zee'],indian indie
29aAMNNgGe3g5G4CnwlHuL,Rahguzar,['Adarsh Rao'],indian indie
6E49Dj1VZYHjtLNbiBlJ7H,Dil Sitara,"['KMRN', 'Umer Farooq']",indian indie
47hXMyQDGW8sA1NGqmFL7h,All I Need,['Prateek Kuhad'],indian indie
3xoeyCTIlvBaLuTmewPRwL,Weli Ho,"['Hasan Raheem', 'Abdullah Kasumbi', 'Talhah Yunus']",indian indie
0tyK2eyMatZvNCVtbdNlmt,Sun Le Na,"['Hasan Raheem', 'Abdullah Kasumbi']",indian indie
2BvnZRo7CyFo0JcMhmnBUA,Cheese,"['ChillBazaar', 'Marshall Ahmad', 'Izzchughtai']",indian indie
2LGEb04cnweMm8wUehz1Qd,sick of love,"['Kehard', 'Imfinenow', 'Hypx']",indian indie
0iEdt7cayQ2XbicDeWFztj,Khwaab,['Anumita Nadesan'],indian indie
12GcQC9YI2VWwPGxnmrSlJ,Duur,"['Kamakshi Khanna', 'OAFF']",indian indie
4iP7HF6dhCmvXOk6pHnX9u,Just A Word,['Prateek Kuhad'],indian indie
2a2k6Ny2nMhwEvCoa8nnnU,Yaari,['Taha G'],indian indie
5Dm6An47nSw89nSu0KHdtg,ur sweater,['Barney Sku'],indian indie
17aNTNL5QuHmomXRTeUpVN,Saacha Sahib,"['Kanishk Seth', 'Kavita Seth', 'Javed Bashir']",indian indie
5oLXoUvHMQ7CQw5kUbPOSu,anay wala kal/ghubaray,['Rutaba Yaqub'],indian indie
4YLD5sgxNXXhDrb0Jltp01,Chad Gayi,"['Danny Zee', 'Alistair Alvin']",indian indie
5WppvSzsJBoQhT6V8HV9U8,Sleepyhead,['Parekh & Singh'],indian indie
3ODxqsvcsdmG7ucehNSxn1,Duur Se,"['Umer Farooq', 'Moosa Saleem']",indian indie
7CHGpAMZ4RuPXaZ0C811Ur,Raahein,['Shadow and Light'],indian indie
0NyqnSwYGDbM72PUiRVGjM,Ta Khayala,['Irfan Ali Taj'],indian indie
3VEOc7GOcyFuovS2JRL2Lo,Chandamama,['Ritviz'],indian indie
7dNQpEI1bOetj5XZqpKU5M,Le Chal,['Himonshu Parikh'],indian indie
1J8u6r4Iy1fT3xEil4p7VP,Nusrat,['NAALAYAK'],indian indie
6oURWs2pULRYC9JAhLEaw8,Muskurahat,['Mitraz'],indian indie
72xWKstIm8E912YGyJ4XHM,Mohabbat Zindagi,['Lucky Ali'],indian indie
0NLkVxf0PyxsXBG3EuZcJf,Gul,['Anuv Jain'],indian indie
23gBGYYQcA8ivnVDj2eZxD,Tera Nishaan,"['Pina Colada Blues', 'Anumita Nadesan']",indian indie
5SAgi6ZXqpCWQADP8XyRDY,Aaina,['AFKAP'],indian indie
2D67rL8nrEWiLug7w2Q6nh,Kabhi Kabhi,['Anumita Nadesan'],indian indie
43Ms1YqOexucpsZIu9hb2P,Main Chala,['Shantanu Moitra'],indian indie
520NVZmA0cXVRrUUg0hOsc,Katputli Ke Dhaage,"['Himonshu Parikh', 'Anumita Nadesan']",indian indie
6RtnuC14DOUrvpRgS6WMQX,Zakir,['NAALAYAK'],indian indie
2wzmR6dTN25x2yAu8Tz6Ab,Pi Ko Rijhaoon,['Aabhas - Shreyas'],indian indie
5nTbPFqLKmQdIg1SD8KgG4,Meri Baaton Mein Tu,['Anuv Jain'],indian indie
3QCL4FJOSqLrFDJmcdNSbA,Sathi,"['Ritviz', 'Nucleya']",indian indie
7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,['Deepak Rathore Project'],indian indie
2ygS9eInDfG5prFbeeiEYC,Sha- Dobara,['Shashwat Sachdev'],indian indie
4DJSNJGD4wFnF8sfAhhcwA,"Aye Nadi Chali Kahan - From ""Songs Of The River - Ganga""","['Shantanu Moitra', 'Sid Sriram']",indian indie
3iAOO4KMNQquv6dbM9UXFP,Khwaab - Reprise,['Anumita Nadesan'],indian indie
29aAMNNgGe3g5G4CnwlHuL,Rahguzar,['Adarsh Rao'],indian indie
0AcjYkz8h6XhmASAoaHgBY,Dil,['Dream Note'],indian indie
52lObaMpTZyYt2aACIkBmC,Woh Raat,"['Shivoryx', 'Ronit Vinta']",indian indie
0tEAGQTo2PXnWFKn99x0a7,"Uljhe Hue - From ""Uljhe Hue""","['Osho Jain', 'Melissa Srivastava']",indian indie
1rDQJd8kzwBRXeoTtojkQn,Roz,"['Ritviz', 'Nucleya']",indian indie
3xhvRrV8fhYDi2LCD0Xice,Mere Tum,"['Neyhal', 'Karan Malhotra']",indian indie
1wYzvT6Ek0rJSyVu848CzN,Awaara Ho,['Shashwat Sachdev'],indian indie
1Dc4zs4hnrqbz4pV44uT8g,Doorie,['Twin Strings'],indian indie
1Wn55MvkP3b1KbOGzHCQvB,Kitabon,['The Western Ghats'],indian indie
1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,['Prateek Kuhad'],indian indie
6pvpFQ2jaI6oXAswo3GSUW,Dariya,['Vismay Patel'],indian indie
0YLSjVxSb5FT1Bo8Tnxr8j,Baaraat,"['Ritviz', 'Nucleya']",indian indie
0lbe1bIqb5rR1czdQP6fTK,Kahaani,['Dream Note'],indian indie
5w3XfCH3rL6oLv4Ahfp323,Paas Aa,"['Zaeden', 'AAKASH']",indian indie
2GkmxOZ0hrTk3ey6fqtgSS,Falak,"['Ravator', 'Adarsh Rao', 'Kutle Khan']",indian indie
5DdwOYaO8qF9wEphjjmFM0,Main Aur Tum,['Rono'],indian indie
5e4uOUdrpFCKC2kwnXWWtY,Shehron Ke Raaz,['Prateek Kuhad'],indian indie
6sdird6R3Bl7KXbCXpnPVy,Lage Nahi Man,['Vismay Patel'],indian indie
322TxW77VZdX9gHynK5Xue,Aaj Na,['Ritviz'],indian indie
3chiE90csYmQ8UIZvuT9gH,Khushiyon Ke Pal,['Hanita Bhambri'],indian indie
3WIR67KyQUmujJ3g1px3Fz,Gulmohar,['Ramil Ganjoo'],indian indie
0ZVUYEHCA0xWTWiexsWZJh,Aahista,['Ankur Tewari'],indian indie
0C3ZTjUS7XqO9znjYl5CPM,Kitaab,"['Gravero', 'Happy Pills', 'Dikshant']",indian indie
4ARRU7JHxKzE89rPPXcsmh,Natkhat Nadiya,['Shantanu Moitra'],indian indie
7qMCYAkTTbFOw1hUXvAAje,Humara Ho Gaya,['Osho Jain'],indian indie
6i9997Q9R4M7RuqQEHq3ed,Badra Bahara,['Vismay Patel'],indian indie
0eei3Q3RLKtA9HkvYCQC7t,Khone Do,['Prateek Kuhad'],indian indie
0pvRXlSWeiFH0C8SVlURp7,Sahil,['NAALAYAK'],indian indie
0VQWAQY1QD9lGP2zDBSBid,yaadein,['Zaeden'],indian indie
0hSjuhADCGdKNi5uIWJheK,Zindagi Ki Goud Mein,['Dream Note'],indian indie
5on36dq2B35S2RRGvNQCRo,Gumsum,['Akanksha Bhandari'],indian indie
44e6LWMz011gq6QU45nw2P,Yeh Shaam,['Shubham Kabra'],indian indie
5QQDz4QWjzRUPqal4qLKol,Sapne,['Tanmaya Bhatnagar'],indian indie
54zn5NDDEeKOVWov1RtXCK,Tara,['Deepak Rathore Project'],indian indie
12GcQC9YI2VWwPGxnmrSlJ,Duur,"['Kamakshi Khanna', 'OAFF']",indian indie
2jhl4HxYbNC5OPvqxiodUG,Kya Dekhu,['Osho Jain'],indian indie
1EuQFujqMzy76oZZ7R2xNO,Pahadon Mein,['Salman Elahi'],indian indie
0fdsAOeCtXHyjEra16h3An,Saaye,"['Arijit Anand', 'Mitraz']",indian indie
764XnzLSpfB7VSMkKywfMB,Baaton Baaton Main,"['Shashwat Sachdev', 'Anumita Nadesan']",indian indie
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,['Aditya A'],indian indie
5DWEL5TPHgaLaUUh26K1Wc,Main Toh Chala,['Vismay Patel'],indian indie
6GvEjUmxUoVOMJMPK0STYZ,Tumhare Aane Se,['Ashu Shukla'],indian indie
54jXWKDWh2IAFnuYcYEwb3,Khaare Raste,['Raghav Kaushik'],indian indie
5Bi49mDJQ6IjDbxnlpxxrZ,Aapki Yaad,['Kanishk Seth'],indian indie
6TgV6Siset90PvUt9VCnhr,Dil Ne,['KASYAP'],indian indie
3x7omcgMTFQWLh69QhTJKc,Tishnagi,['Semwal'],indian indie
56dhkwFTzbq3AS54dguEEH,Khabar,['Twin Strings'],indian indie
4i4PJCJ0DYyUfXVHLS4fYU,Piharva,"['Anumita Nadesan', 'Sachin Sanghvi']",indian indie
5WmulZwnY1U5566pqYWstk,Doobna Aata Hai,['Deepak Rathore Project'],indian indie
1CwU0cJqshRIJ14YFAFytm,Boonda Baandi,"['Meghdeep Bose', 'Shekhar Ravjiani', 'Manoj Yadav']",indian indie
0RSGPiykniIg8m7JhiAVv7,Aisi Raaton,['Anupam Roy'],indian indie
6dCpB0vj7xrBMyOH0mDuNN,jaaye na tu,['Zaeden'],indian indie
1RRvJxYhx65qZJoJ4hKrIG,Sitaara,"['Ravator', 'Anand Bhaskar']",indian indie
3GtNTPRVYv86zXqrnLctlo,Bohot Bechain,"['Khwaab', 'Divyam Sodhi']",indian indie
0wPLLfMuqG8aH8xCVAe4I9,Itne Pyaar Se (Thoda Darr Lagta Hai),"['Sanjeeta Bhattacharya', 'Tanmaya Bhatnagar']",indian indie
3hnQW6XFZGeNMzntaNHURW,Tum Aur Main,['Ashu Shukla'],indian indie
28BIvHyRpiPtvLtpNNN3Ws,Man Bawra,"['Rahat Fateh Ali Khan', 'Kailash Kher']",sufi
5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,['Various Artists'],sufi
2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,['Kailash Kher'],sufi
5upmbnXemLfPvs3d2eyHml,Sajdaa,['Shankar-Ehsaan-Loy'],sufi
4FeczSomVWVyU4FW7xDeAI,Tere Bina,['A.R. Rahman'],sufi
0GGNrYfrOQHlzmVQn3gsPJ,Sanoon Ek Pal Chain,['Nusrat Fateh Ali Khan'],sufi
7pBcon5GqvUfn58HRfF8wv,,[''],sufi
3nsG910SMV4odWqxMKqGRS,Yeh Jo Halka Halka Suroor Hai,"['Nusrat Fateh Ali Khan', 'Sabri Brothers']",sufi
3V80Iv04B9XAqGHbXdtRT1,Arziyan,"['A.R. Rahman', 'Rajat Dholakia']",sufi
72ZOE09GdMde5xk9Q4jtHK,,[''],sufi
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,['A.R. Rahman'],sufi
7N30pzJGFwnYU8iuzxWS7l,Ajj Din Chadheya,['Pritam'],sufi
5HpnLY6fuuYilWgbD5oIC1,Ali Maula,['Salim–Sulaiman'],sufi
0OWzDem8abfJvWpQcssjIE,Maula Mere Lele Meri Jaan,['Salim–Sulaiman'],sufi
0tY8ZIArzjkH6dbXp42ohg,Noor E Khuda,['Shankar-Ehsaan-Loy'],sufi
6Y1cH3RzDCMWGQtOS0HmP8,Allah Ke Bande,['Various Artists'],sufi
26q5bMeoH7C2K3Xye5QKnH,"Main Jahaan Rahoon (From ""Namastey London"")",['Himesh Reshammiya'],sufi
1AXQ4ZCUueIfGGEYAdq9Pe,Tere Naina,['Shankar-Ehsaan-Loy'],sufi
0gRNu9dVzi5aC87AI1empZ,Jab Se Tere Naina,"['Monty Sharma', 'Sanjay Leela Bhansali']",sufi
4nGQWbzhyI3Uc7Uvm5yDFd,Main Tenu (Unplugged),['Jawad Ahmad'],sufi
5DBLJid6ZMcFcGGHTI5BU4,Saiyyan,['Kailash Kher'],sufi
2bpoamKCygFNfuTfsG1JsE,Teri Deewani,['Kailash Kher'],sufi
5euB7CZQXxjqe2s2Bb8KWl,Tajdar-E-Haram,['Various Artists'],sufi
1Xc4WCKvAoM4wUP0DAVgLj,Yeh Jo Halka Halka Suroor Hai,"['Rahat Fateh Ali Khan', 'Nusrat Fateh Ali Khan']",sufi
4MGTYzFHCVehaWLdvLlvSi,Allah Ke Bande - Live,['Kailasa'],sufi
377rdybAWhu2uj7bNVHvLs,Kinna Sohna Tainu,['Rahat Fateh Ali Khan'],sufi
0UdtkwzPHZmhOWah9z4wuT,Bulleh Shah,['Various Artists'],sufi
3jtKSUiVDowKNBqVQbWaig,Iktara,['Shankar-Ehsaan-Loy'],sufi
4bD9z9qa4qg9BhryvYWB7c,Kabira,['Pritam'],sufi
3kuxr8U3QynLzyW82p5hYR,Aas Paas Khuda,['Vishal-Shekhar'],sufi
3fWMFwaJil8fD14JCgwbcL,Aaoge Jab Tum,"['Pritam', 'Sandesh Shandilya']",sufi
3nKEiJUeaWn8q2O9I1xwlB,Shukran Allah,['Salim–Sulaiman'],sufi
500H9ENeR5AYbKU1ScK6ME,Luka Chuppi,['A.R. Rahman'],sufi
2DPyMou0qYukpQWLKmlgOt,Bullah Ki Jaana Main Kon,['Muhammad Shakeel Ahmed'],sufi
5QVHNa0ppJUOoqSd36ovQS,"Pachtaoge (From ""Jaani Ve"")","['Arijit Singh', 'B Praak']",sufi
5EftiuqFyN9iyutiLH4lEC,"Dholna (From ""Crossblade Season 1: Episode 2"")","['B Praak', 'Gurnazar']",sufi
2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,"['Pritam', 'Laxmikant–Pyarelal', 'Anupam Amod']",sufi
3Bq7CnWgfvplEzGSVXUvOe,Ay Hairathe,['A.R. Rahman'],sufi
0iWob8DqwyOOxDHLo9jzhj,"Tujhe Dekh Dekh - From ""Kalyug""",['Rahat Fateh Ali Khan'],sufi
0O0P91lDzZQAs8nNLiHNQW,Ishq Aap Bhe Awalla,['Meesha Shafi'],sufi
33AmX7SlP6VombykTIfOp3,Aaja Ve Mahi,['Various Artists'],sufi
1WEHhWqoqJCbEiBu5afn8e,Sajjda,['Gulam Jugni'],sufi
3cYfOQhV2UvJw0bwv9Remd,Heer,['Akanksha Bhandari'],sufi
7krpkx52sDmcO6U8ujbref,Alif Allah Chambey Di Booty,['Various Artists'],sufi
1RjvAAfONgaKgseqqRXZ3B,Tu Mane Ya Na Mane - Edit Version,"['Wadali Brothers', 'Hans Raj Hans', 'Abida Parveen']",sufi
6uW0tsv1DhwY3NvduQho0z,Bhar Do Jholi Meri (Reprise),['Pritam'],sufi
3WqXuld2bCw10hI7hHxkLR,Masoomiat,"['Satinder Sartaaj', 'Beat Minister']",sufi
6jMqg2dTEzX78Bo1JYSERE,Sajjan Raazi,['Jatinder Shah'],sufi
6gLj9nexYDvK33Vs5gcaPS,Sai,['Satinder Sartaaj'],sufi
0zJDqnBjyY663g4Fh0tf1Z,Akhiyan,"['Yo Yo Honey Singh', 'Jatinder Shah', 'Hmd']",sufi
39es2uqzKE5p6dwL6OjAZh,Chan Kitthan,"['Ayushmann Khurrana', 'Rochak Kohli']",sufi
5JCDVLwteSXuwVqjCa7SwH,O Rangrez,['Shankar-Ehsaan-Loy'],sufi
00RBUC7CPnPntU3Ps320uU,"Sahiba (From ""Phillauri"")","['Romy', 'Pawni Pandey', 'Shashwat Sachdev']",sufi
1En0nv61TqsuXnsQF0sL5W,Sabban Toh Rab Sona,['Various Artists'],sufi
30HEZxnLIJfgjWb3h3I11P,Akhiyan Udeek Diyan,['Rahat Fateh Ali Khan'],sufi
2NECp5Tvb5Lm6TbJf0Y8xI,Mera Yaar,['Shankar-Ehsaan-Loy'],sufi
5j5vCuBjS1sFWywWUnkJqV,Kehna Hi Kya - Bombay / Soundtrack Version,['Various Artists'],sufi
6XFGKGOjlwXWm12DHV1CWc,Aaj Jane Ki Zid Na Karo,['Various Artists'],sufi
46hq24wMdW2FqfDqBnQdwe,Yeh Honsla,['Salim–Sulaiman'],sufi
6T8AGT4gxLBpGGVdIsK9Uz,Ranjha (Queen),"['Amit Trivedi', 'Rupesh Kumar Ram']",sufi
7o9kPO1qalH8szQlYnMI6C,Piya Milenge,['A.R. Rahman'],sufi
3FEHGMaetynmu8lshCjHOL,Damadam Mast Qalandar,['Runa Laila'],sufi
3F2c3vXY4wrbi9xjgoQYuu,"Mann Mayal - From ""Mann Mayal""","['Quratulain Balouch', 'Shuja Hyder']",sufi
4EWCkL6rAYxOUvXLtcWfKI,Hothon Se Chhu Lo Tum - From Prem Geet,['Various Artists'],sufi
4lSs8Q2cYcrEy2aps8MPgx,Saaiyaan,['Salim–Sulaiman'],sufi
37pIbmzFbXQ4iQe38ehn2c,"Jugni (from ""Cocktail"")",['Pritam'],sufi
6wbRXJZsSMU08SyplXaVVH,"Phir Le Aya Dil (Redux) [From ""Barfi!""]",['Pritam'],sufi
2mIWBJ4dhhEZD1zzbYXpG9,"Channa Ve (From ""Sufna"")",['B Praak'],sufi
3SKYT3mgyfUYxqqtiTlXDH,Tujhe Dekh Dekh,['Various Artists'],sufi
5l0eahaHsSnO24dLWMJtdj,"Nilami (From ""Seasons Of Sartaaj"")",['Satinder Sartaaj'],sufi
1O5mTSQa0sCce9ghhDqIZl,Jashn-E-Bahaaraa,['A.R. Rahman'],sufi
4Zuei1UAP5pB5ovra9dnnp,Khwaja Mere Khwaja,['A.R. Rahman'],sufi
4CKi5CijlpT7ljOgLN7ReX,Jiya Dhadak Dhadak Jaye,['Various Artists'],sufi
5kl6FcnZv8jQDgNSWNyfpN,Thodi Der,['Various Artists'],sufi
7KKRPM4fUsfCkJnd1zPhHf,"Ya Rabba (From ""Salaam-E-Ishq"")",['Kailash Kher'],sufi
2mVqfKbKGmxVXlVswhlI5T,Chaap Tilak,['Various Artists'],sufi
0XCtRvfDHT98h0iUSDFtyO,Chaap Tilak,['Namita Choudhary'],sufi
2DeDzpq7QaYA3zQ2pJkfbd,Chaap Tilak,['Hadiqa Kiani'],sufi
3K3mo4LoxPKk18oqIC3hQC,Udaarian,['Satinder Sartaaj'],sufi
01AE1MgL6L86WQzh4KGDUa,"Kinna Sona (From ""Marjaavaan"")","['Meet Bros.', 'Jubin Nautiyal', 'Dhvani Bhanushali']",sufi
3ExeNEpJJQXfmq1cwj0LVo,Daryaa,['Amit Trivedi'],sufi
3T7rP35RUIhwYkA4niXRKM,"Mere Saaiyan (From ""Mere Saaiyan"")",['Shahid Mallya'],sufi
5bYBUKAIs1F4DcdcNfbMgj,Sunn Bhavara,['A.R. Rahman'],sufi
1Y75sO27mXKP5AtRPxlqK6,Maula Wa Sallim,['A.R. Rahman'],sufi
3oFyADKQSe8bDkocfXA9nh,Saajan Aayo Re,['A.R. Rahman'],sufi
0hZbYCqR4pTL7XuL2NaA0z,"Awaaz (From ""Qismat"")","['Kamal Khan', 'B Praak']",sufi
6pzlnyHTVYi5FOmrgOmC95,Jaan 'Nisaar (Arijit),['Amit Trivedi'],sufi
0s9Rh73nBce2twJtTLGz1P,Diwana Hua Badal,['O. P. Nayyar'],sufi
3SHopOL3KEJ8PFl3vJdfmF,Naina,"['Sneha Khanwalkar', 'Badshah', 'Amaal Mallik']",sufi
5MVgbOulRaJqYKpmJEthkS,Jannat,"['Ezu', 'Harshdeep Kaur']",sufi
7ibelrkhyU0Nd8AW1cjPil,Surma,"['Aamir Khan', '6n']",sufi
4PxdWxL7VqLnISY8MAqQO1,Kivein Mukhade,"['Aditya Seal', 'Harjot K Dhillon', 'Harpreet Bachher']",sufi
7lJNQFaBPlm3XhNUWnVk55,Teri Ore,['Various Artists'],sufi
6WDSt0kRWTNQv4WasZf0rV,Apsraa,"['Jaani', 'Asees Kaur']",sufi
1kcV2LJxt5v0s2cEGtEJ5i,Phir Se Ud Chala,['A.R. Rahman'],sufi
4GrzhbZQQc9SrU4Vo6J3WY,Yoon Shabnami,"['Monty Sharma', 'Sanjay Leela Bhansali']",sufi
7tcFwF9YaYTBvgkioJCBOU,Pee Loon-Ishq Sufiyana,['Various Artists'],sufi
4EHa33GDXoVWGXYOO3cEGm,Yun Hi,['Krsna Solo'],sufi
3uL1IBFhg52VcQqOwAG01E,Mast Magan,['Shankar-Ehsaan-Loy'],sufi
0s8fGVzyn6URNrUVwCE3dV,Mann Ki Lagan,['Various Artists'],sufi
72ZOE09GdMde5xk9Q4jtHK,,[''],sufi
3V80Iv04B9XAqGHbXdtRT1,Arziyan,"['A.R. Rahman', 'Rajat Dholakia']",sufi
3kuxr8U3QynLzyW82p5hYR,Aas Paas Khuda,['Vishal-Shekhar'],sufi
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,['A.R. Rahman'],sufi
2ZOgVbP4baDHnKCcAp7shq,Saagar Paar,['Nooran Sisters'],sufi
5s9a6n2FQaufFDUTTcsaXj,Allah Hi Reham,['Shankar-Ehsaan-Loy'],sufi
4Zuei1UAP5pB5ovra9dnnp,Khwaja Mere Khwaja,['A.R. Rahman'],sufi
4FeczSomVWVyU4FW7xDeAI,Tere Bina,['A.R. Rahman'],sufi
4sNiMTu47WkUgW87qeUlWF,Mere Rashke Qamar,['Various Artists'],sufi
5wQlXgGVSwvBVKXf5lmWhp,Jiya Dhadak Dhadak Jaye,['Various Artists'],sufi
2QT7ieR49XmTzLltTptxYO,Rangreza,['Sachin Sanghvi'],sufi
5Y9tt5BF9cjF5tfVoknQxl,Yeh Honsla,['Salim–Sulaiman'],sufi
0XHo0E7KUV4f1ayeNX9KFF,Mast Kalandar,['Various Artists'],sufi
0wAmdNud5VMtnjQEfWU2Q4,Duntara,"['Richa Sharma', 'Hansraj Raghuwanshi']",sufi
4NmWv6PEGEAmorN5UN9fRo,Ajj Din Chadheya,['Pritam'],sufi
3vj9ElJMp4q6liyPNMn8ki,Chaap Tilak,['Various Artists'],sufi
395gJWcJQK0C3GJfHAn7f6,Sajdaa,['Shankar-Ehsaan-Loy'],sufi
5HCrm5tm2Lrvc18TFt4dCJ,Ya Ali,['Various Artists'],sufi
4GrzhbZQQc9SrU4Vo6J3WY,Yoon Shabnami,"['Monty Sharma', 'Sanjay Leela Bhansali']",sufi
32JRVwx9Supn0wXkbVobrN,Damadam Mast Kalandar,['Various Artists'],sufi
5HpnLY6fuuYilWgbD5oIC1,Ali Maula,['Salim–Sulaiman'],sufi
0OWzDem8abfJvWpQcssjIE,Maula Mere Lele Meri Jaan,['Salim–Sulaiman'],sufi
60d1uQmqTZ1Lg2SGJYdQTI,Noor E Khuda,['Shankar-Ehsaan-Loy'],sufi
2de1f1AraAn3235UwrWBYF,Mann Kunto Maula,['Sohail Sen'],sufi
0s8fGVzyn6URNrUVwCE3dV,Mann Ki Lagan,['Various Artists'],sufi
6Y1cH3RzDCMWGQtOS0HmP8,Allah Ke Bande,['Various Artists'],sufi
3R1jpFxHMocRFJfKKaUf9b,"Auliya (From ""Ungli"")",['Various Artists'],sufi
24Kzi3fQJucJaPymgNvw98,Murshid Khele Holi,['Shankar-Ehsaan-Loy'],sufi
4wqyrrwu6HCZWqdbOx53JX,"Humnava (From ""Hamari Adhuri Kahani"")","['Mithoon', 'Papon']",sufi
4KCbZcshgibfJSCAkg87Lv,Jag Ghoomeya,['Vishal-Shekhar'],sufi
2sVzO3L0fdOMVe8wVlM0IE,Jag Soona Soona Lage,['Vishal-Shekhar'],sufi
4bD9z9qa4qg9BhryvYWB7c,Kabira,['Pritam'],sufi
6sXzqMagXtWvSOI9nNc4UD,Khalbali,['A.R. Rahman'],sufi
4GHuEO0gWcA05tBAdzjFmf,Madno,['Mithoon'],sufi
38WTxU8ZWOM7FXf7E07qcG,Main Jahaan Rahoon,['Himesh Reshammiya'],sufi
7cWnks0lsRtpAi87COOiXK,O Re Piya,['Salim–Sulaiman'],sufi
1XdYcbIqwsSUMoil9PaqQT,"Piya Milenge (From ""Raanjhanaa"")",['Various Artists'],sufi
4lSs8Q2cYcrEy2aps8MPgx,Saaiyaan,['Salim–Sulaiman'],sufi
2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,['Kailash Kher'],sufi
00RBUC7CPnPntU3Ps320uU,"Sahiba (From ""Phillauri"")","['Romy', 'Pawni Pandey', 'Shashwat Sachdev']",sufi
3nKEiJUeaWn8q2O9I1xwlB,Shukran Allah,['Salim–Sulaiman'],sufi
2VmEiMNE9G9JKkDj0imE8P,"Teri Justajoo (From ""Teri Justajoo"") - Saaware",['Various Artists'],sufi
2xRtXbFAmk3cW6xE1zF7ye,Tu Jhoom,"['Naseebo Lal', 'Abida Parveen']",sufi
2TuNVD5u5iAslHp0moLlTn,Tajdar-E-Haram Coke Studio Season 8,['Atif Aslam'],sufi
0hVXFWS00liq3W2YAQUma4,Aas Paas Khuda (Unplugged),['Vishal-Shekhar'],sufi
395gJWcJQK0C3GJfHAn7f6,Sajdaa,['Shankar-Ehsaan-Loy'],sufi
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,['A.R. Rahman'],sufi
4FeczSomVWVyU4FW7xDeAI,Tere Bina,['A.R. Rahman'],sufi
68xwgHKBcFBdgNlwGaiQWD,Hum Dekhenge,['Zeeshan Haider'],sufi
3nKEiJUeaWn8q2O9I1xwlB,Shukran Allah,['Salim–Sulaiman'],sufi
48nNYfMib6yRaZ4SF8EL8D,Alif Allah,['Soch'],sufi
1AJ9gU5SwSFPJZRtNlv3xj,Binti Karat Hon Ganje Shakar,"['Hamza Akram Qawwal', 'Abdul Akram', 'Taimoor Akram']",sufi
4CZISmbEjlxmS2AZU5PicM,Ajab Shaan,"['Junaid Ahmad', 'Ayashi Music']",sufi
01X1vwWYDvUzIW78ZmBO7q,Tasbih,"['Salim–Sulaiman', 'Salim Merchant', 'Lakhwinder Wadali']",sufi
0j0oUCC2zHb2vCSUULqqDL,Mere Ali Moula Ali,"['Richa Sharma', 'Jaan Nissar Lone']",sufi
6f9D7nVZVcMJvCuqVvD5LE,Ainay,['Zain Zohaib'],sufi
3Z4EnyYxSXw62ENzxRxcgk,Haiderium Qalandaram Mastam,"['Hamza Akram Qawwal', 'Taimoor Akram', 'Abdul Akram']",sufi
0Bz7dfqPY4JOGZO3O1j8Wh,Bulleya,['Pritam'],sufi
1KZAeHjpdAP54WFXecMdGj,Ya Nabi,['Rahat Fateh Ali Khan'],sufi
2mVqfKbKGmxVXlVswhlI5T,Chaap Tilak,['Various Artists'],sufi
0avkBFSFOWyZVfccT2u3Ag,Pardadari,['Abida Parveen'],sufi
52qnHAlqWpo3kgEteAPjRf,Bhar Do Jholi Meri,['Pritam'],sufi
0c8eAkUFDMCgJB53lplqJv,Wohi Khuda,['Atif Aslam'],sufi
5s9a6n2FQaufFDUTTcsaXj,Allah Hi Reham,['Shankar-Ehsaan-Loy'],sufi
60d1uQmqTZ1Lg2SGJYdQTI,Noor E Khuda,['Shankar-Ehsaan-Loy'],sufi
4kymm1BIlbDQnQ6Av5WSS4,Dama Dum Mast,['Abida Parveen'],sufi
3RCfKFNxqYyvyULjAWq8Wg,Dost,['Various Artists'],sufi
7ullpqaNSeTxBObPH8djXd,Aaqa - Coke Studio Season 9,"['Abida Parveen', 'Ali Sethi']",sufi
1y30e6iFISuGTbpO68H1Ob,Din Dhalay,['Bayaan'],sufi
30Oz86dnzKaf37MQ5HTHpR,Jashn E Ali,['Salim–Sulaiman'],sufi
6AeeDw5Vckef3OD3QtOBu1,Rang Le,['Shaan'],sufi
